state,county,statefips,countyfips,total_est,fed_est,has_fed_est,state_est,has_state_est,local_est,has_local_est,priv_est,has_priv_est,business_est,has_business_est,construction_est,has_construction_est,education_est,has_education_est,finance_est,has_finance_est,goods_est,has_goods_est,information_est,has_information_est,leisure_est,has_leisure_est,manufacturing_est,has_manufacturing_est,mining_est,has_mining_est,other_est,has_other_est,service_est,has_service_est,trade_est,has_trade_est,total_emp,fed_emp,has_fed_emp,state_emp,has_state_emp,local_emp,has_local_emp,priv_emp,has_priv_emp,business_emp,has_business_emp,construction_emp,has_construction_emp,education_emp,has_education_emp,finance_emp,has_finance_emp,goods_emp,has_goods_emp,information_emp,has_information_emp,leisure_emp,has_leisure_emp,manufacturing_emp,has_manufacturing_emp,mining_emp,has_mining_emp,other_emp,has_other_emp,service_emp,has_service_emp,trade_emp,has_trade_emp,total_wage,fed_wage,has_fed_wage,state_wage,has_state_wage,local_wage,has_local_wage,priv_wage,has_priv_wage,business_wage,has_business_wage,construction_wage,has_construction_wage,education_wage,has_education_wage,finance_wage,has_finance_wage,goods_wage,has_goods_wage,information_wage,has_information_wage,leisure_wage,has_leisure_wage,manufacturing_wage,has_manufacturing_wage,mining_wage,has_mining_wage,other_wage,has_other_wage,service_wage,has_service_wage,trade_wage,has_trade_wage,fed_ratio_e,has_fed_ratio_e,fed_ratio_w,has_fed_ratio_w,state_ratio_e,has_state_ratio_e,state_ratio_w,has_state_ratio_w,local_ratio_e,has_local_ratio_e,local_ratio_w,has_local_ratio_w,priv_ratio_e,has_priv_ratio_e,priv_ratio_w,has_priv_ratio_w,business_ratio_e,has_business_ratio_e,business_ratio_w,has_business_ratio_w,construction_ratio_e,has_construction_ratio_e,construction_ratio_w,has_construction_ratio_w,education_ratio_e,has_education_ratio_e,education_ratio_w,has_education_ratio_w,finance_ratio_e,has_finance_ratio_e,finance_ratio_w,has_finance_ratio_w,goods_ratio_e,has_goods_ratio_e,goods_ratio_w,has_goods_ratio_w,information_ratio_e,has_information_ratio_e,information_ratio_w,has_information_ratio_w,leisure_ratio_e,has_leisure_ratio_e,leisure_ratio_w,has_leisure_ratio_w,manufacturing_ratio_e,has_manufacturing_ratio_e,manufacturing_ratio_w,has_manufacturing_ratio_w,mining_ratio_e,has_mining_ratio_e,mining_ratio_w,has_mining_ratio_w,other_ratio_e,has_other_ratio_e,other_ratio_w,has_other_ratio_w,service_ratio_e,has_service_ratio_e,service_ratio_w,has_service_ratio_w,trade_ratio_e,has_trade_ratio_e,trade_ratio_w,has_trade_ratio_w
 Alabama,Cherokee County,1,1019,5.8141303,2.0794415,1,2.3025851,1,2.3025851,1,5.7268476,1,2.7080503,1,3.4339871,1,3.0445225,1,3.0910425,1,4.3694477,1,1.7917595,1,3.2580965,1,3.0910425,1,3.2580965,1,3.0910425,1,5.4293456,1,4.7706847,1,8.3570242,4.0253515,1,3.9318256,1,6.5191474,1,8.1533499,1,3.4339871,1,4.5325994,1,5.4380794,1,6.1612072,1,7.3152184,1,4.4773369,1,5.3844953,1,6.9167151,1,5.9964519,1,3.9318256,1,7.5868034,1,6.779922,1,9.5960112,9.9738531,1,10.378603,1,9.6259537,1,9.5647926,1,9.3599663,1,9.6584177,1,9.6341696,1,9.5754004,1,9.5974379,1,10.127551,1,8.799963,1,9.6501427,1,9.4342041,1,9.4034367,1,9.5391407,1,9.5557013,1,.44,1,.5,1,.33000001,1,.64999998,1,1.64,1,1.6900001,1,.98000002,1,.95999998,1,.079999998,1,.050000001,1,.46000001,1,.43000001,1,.55000001,1,.58999997,1,1.78,1,1.45,1,1.55,1,1.34,1,.81,1,1.02,1,.58999997,1,.62,1,1.45,1,1.28,1,5.8899999,1,5.1700001,1,.38,1,.46000001,1,.75999999,1,.77999997,1,1,1,1.0599999,1
 Alabama,Chilton County,1,1021,6.3969297,2.0794415,1,2.7080503,1,2.6390574,1,6.3332796,1,3.4657359,1,4.4659081,1,3.4657359,1,3.6888795,1,5.1474943,1,1.9459101,1,3.5553482,1,3.9702919,1,3.4657359,1,4.0430512,1,5.9687076,1,5.2364421,1,8.738575,4.2766662,1,4.8520303,1,6.9285378,1,8.520587,1,4.6051702,1,5.9375362,1,5.9814143,1,5.5093884,1,7.6815605,1,3.7841897,1,6.1590953,1,7.3827462,1,5.1984968,1,5.2040067,1,7.9550743,1,7.2499256,1,9.6183357,10.108019,1,10.089303,1,9.73985,1,9.5662651,1,9.5970984,1,9.780076,1,9.526391,1,9.890605,1,9.6556673,1,10.135829,1,8.7599821,1,9.6262178,1,9.6365881,1,9.1247826,1,9.4924316,1,9.571784,1,.38999999,1,.5,1,.56,1,.81999999,1,1.6799999,1,1.9,1,.95999998,1,.93000001,1,.17,1,.14,1,1.27,1,1.34,1,.64999998,1,.61000001,1,.63,1,.69,1,1.53,1,1.37,1,.28,1,.34,1,.87,1,.86000001,1,1.5700001,1,1.33,1,1.8099999,1,1.91,1,.92000002,1,.82999998,1,.75,1,.72000003,1,1.09,1,1.16,1
 Alabama,Choctaw County,1,1023,5.8493247,1.9459101,1,2.1972246,1,2.7080503,1,5.7589016,1,0,0,3.3672957,1,3.0445225,1,2.7080503,1,4.5108595,1,0,0,2.5649493,1,2.4849067,1,3.9120231,1,3.583519,1,5.4205351,1,4.7361984,1,8.6150455,3.7841897,1,4.0604429,1,6.4614682,1,8.470521,1,0,0,5.4116459,1,5.572154,1,4.4543471,1,8.0786886,1,0,0,5.09375,1,7.9189925,1,5.529429,1,4.3307333,1,7.3440728,1,6.590301,1,10.160066,9.9715662,1,10.153545,1,9.5268288,1,10.222705,1,0,0,9.8144379,1,9.5479546,1,9.6917162,1,10.441471,1,0,0,8.9063931,1,10.530041,1,9.5348845,1,9.1152601,1,9.509778,1,9.5298119,1,.27000001,1,.18000001,1,.28999999,1,.25999999,1,1.1900001,1,.63,1,1.03,1,1.12,1,0,0,0,0,.85000002,1,.54000002,1,.47999999,1,.27000001,1,.25,1,.13,1,2.5699999,1,2.9400001,1,0,0,0,0,.34,1,.23,1,3.04,1,3.71,1,2.8499999,1,1.58,1,.43000001,1,.23,1,.46000001,1,.25999999,1,.63999999,1,.38,1
 Alabama,Clarke County,1,1025,6.4876842,2.1972246,1,2.6390574,1,2.8332133,1,6.4248691,1,3.7376697,1,3.8918202,1,3.6635616,1,3.6888795,1,4.9836068,1,2.1972246,1,3.4965076,1,3.4339871,1,4.2046928,1,4.6249728,1,6.1548581,1,5.3375382,1,9.0569563,4.3820267,1,6.1737862,1,7.0148144,1,8.8400011,1,5.5093884,1,6.0161572,1,6.09131,1,6.0038872,1,8.161375,1,4.5108595,1,6.089045,1,7.8872085,1,6.0661082,1,5.4249501,1,8.1318245,1,7.345365,1,9.7709846,10.106918,1,10.034647,1,9.6616068,1,9.7620392,1,9.7082634,1,9.9443893,1,9.5231781,1,9.8005686,1,9.9389029,1,9.9135866,1,8.7587271,1,9.9721737,1,9.6977539,1,9.2335682,1,9.5398598,1,9.6021795,1,.31,1,.34,1,1.53,1,1.8099999,1,1.33,1,1.2,1,.95999998,1,.97000003,1,.30000001,1,.23999999,1,1,1,1.0700001,1,.51999998,1,.43000001,1,.75999999,1,.63999999,1,1.79,1,1.83,1,.41999999,1,.34999999,1,.58999997,1,.5,1,1.89,1,1.95,1,3.1300001,1,3.01,1,.82999998,1,.73000002,1,.64999998,1,.56,1,.87,1,.81999999,1
 Alabama,Clay County,1,1027,5.484797,2.1972246,1,2.1972246,1,2.5649493,1,5.3518581,1,0,0,3.0445225,1,2.7080503,1,2.7080503,1,4.1108737,1,0,0,2.0794415,1,2.8903718,1,3.0910425,1,3.2580965,1,5.0106354,1,4.2766662,1,8.4107208,3.9702919,1,3.6888795,1,6.4967752,1,8.2265739,1,0,0,4.4886365,1,5.0304379,1,4.5432949,1,7.9738445,1,0,0,3.6109178,1,7.877018,1,5.187386,1,3.9889841,1,6.7274318,1,6.0776424,1,9.5921955,10.01753,1,10.237313,1,9.6342344,1,9.5671053,1,0,0,9.7348318,1,9.626152,1,9.7183619,1,9.5751915,1,0,0,8.5512085,1,9.5659847,1,9.6231785,1,9.098403,1,9.5384207,1,9.5245667,1,.40000001,1,.47999999,1,.23999999,1,.41999999,1,1.52,1,1.58,1,.99000001,1,.98000002,1,0,0,0,0,.41999999,1,.43000001,1,.34999999,1,.37,1,.33000001,1,.31999999,1,2.8399999,1,2.4100001,1,0,0,0,0,.090000004,1,.079999998,1,3.5799999,1,2.9400001,1,2.48,1,2.6400001,1,.38,1,.34,1,.31,1,.31,1,.47,1,.49000001,1
 Alabama,Cleburne County,1,1029,5.2470241,2.3025851,1,2.4849067,1,2.3025851,1,5.0689044,1,0,0,3.0445225,1,2.0794415,1,1.7917595,1,4.0430512,1,0,0,2.5649493,1,2.9444389,1,2.8332133,1,2.7725887,1,4.6249728,1,3.871201,1,7.8446326,4.3307333,1,4.2626801,1,6.1903152,1,7.558517,1,0,0,5.2311087,1,3.2188759,1,4.1108737,1,7.2384968,1,0,0,4.4067192,1,7.003974,1,4.6443911,1,3.3322046,1,6.2633982,1,5.6489744,1,9.641408,10.061303,1,10.091874,1,9.6093845,1,9.6071014,1,0,0,10.084767,1,10.06951,1,9.8455935,1,9.653615,1,0,0,8.7053308,1,9.5469551,1,9.7496948,1,9.4648275,1,9.4721661,1,9.4566536,1,1.01,1,1.1900001,1,.75999999,1,1.08,1,1.97,1,1.9,1,.89999998,1,.88,1,0,0,0,0,1.54,1,2.1400001,1,.1,1,.16,1,.38,1,.38999999,1,2.4000001,1,2.0999999,1,0,0,0,0,.37,1,.34,1,2.6300001,1,2.02,1,2.54,1,2.9400001,1,.34,1,.43000001,1,.34,1,.31,1,.54000002,1,.5,1
 Alabama,Coffee County,1,1031,6.7274318,2.1972246,1,2.7080503,1,3.2188759,1,6.6669569,1,4.3820267,1,4.356709,1,4.0943446,1,4.2766662,1,4.9126549,1,2.3978953,1,3.8066626,1,3.8501475,1,2.3978953,1,4.6443911,1,6.4769726,1,5.6312118,1,9.4383516,4.9767337,1,5.9427996,1,7.46451,1,9.2389278,1,6.0282784,1,5.8833222,1,6.7557688,1,6.1737862,1,8.5077486,1,5.3659759,1,6.5998707,1,8.4004345,1,4.9767337,1,6.0185933,1,8.5822315,1,7.7066131,1,9.6213894,10.124629,1,10.146198,1,9.6734457,1,9.5765791,1,9.7262726,1,9.5883656,1,9.8813438,1,9.6939383,1,9.6130018,1,9.7114191,1,8.7676401,1,9.5915813,1,10.149175,1,9.2660589,1,9.541585,1,9.5161324,1,.38999999,1,.5,1,.82999998,1,1.27,1,1.4299999,1,1.5,1,.98000002,1,.94999999,1,.34,1,.33000001,1,.60000002,1,.51999998,1,.69999999,1,.94,1,.61000001,1,.54000002,1,1.73,1,1.48,1,.67000002,1,.54000002,1,.67000002,1,.66000003,1,2.1600001,1,1.77,1,.72000003,1,1.26,1,1.03,1,1.08,1,.69999999,1,.69999999,1,.85000002,1,.85000002,1
 Alabama,Colbert County,1,1033,7.1090622,2.4849067,1,2.7725887,1,3.2188759,1,7.0656133,1,4.6913481,1,4.6821313,1,4.5217886,1,4.4886365,1,5.4467373,1,2.4849067,1,4.4067192,1,4.7184987,1,2.4849067,1,5.0814042,1,6.8448153,1,5.9788857,1,10.029679,7.7935867,1,6.1180973,1,7.8268423,1,9.7586927,1,6.7322106,1,7.4753394,1,7.1428275,1,6.498282,1,9.0309744,1,5.572154,1,7.166266,1,8.7814016,1,4.4067192,1,6.5012898,1,9.0989618,1,8.2824831,1,10.048713,10.464046,1,10.173324,1,9.8305941,1,10.000297,1,9.6114626,1,10.039809,1,10.082721,1,9.9037371,1,10.265941,1,10.020114,1,8.9049015,1,10.323086,1,9.8836422,1,9.4184923,1,9.6658649,1,9.6495628,1,3.6099999,1,4.2600002,1,.55000001,1,.56,1,1.14,1,.91000003,1,.91000003,1,.88,1,.38,1,.22,1,1.63,1,1.45,1,.56999999,1,.61000001,1,.47,1,.34,1,1.62,1,1.74,1,.44999999,1,.33000001,1,.66000003,1,.49000001,1,1.75,1,1.9400001,1,.23,1,.2,1,.92000002,1,.73000002,1,.64999998,1,.47999999,1,.83999997,1,.63,1
 Alabama,Conecuh County,1,1035,5.6629605,2.1972246,1,2.5649493,1,2.1972246,1,5.5529594,1,2.4849067,1,2.5649493,1,2.9957323,1,2.8903718,1,4.1588831,1,1.6094379,1,2.6390574,1,2.8903718,1,3.5263605,1,3.583519,1,5.267858,1,4.4886365,1,8.2715483,3.9318256,1,5.3423343,1,6.4167323,1,8.0196133,1,3.8501475,1,4.2766662,1,5.2626901,1,4.5325994,1,7.2420826,1,3.583519,1,5.4026775,1,7.0228682,1,5.3132062,1,4.6821313,1,7.4036703,1,6.8490663,1,9.6603327,10.163503,1,10.222268,1,9.554143,1,9.6170044,1,9.4002991,1,9.5814209,1,9.4410553,1,9.7288361,1,9.6019773,1,9.5987949,1,8.7390556,1,9.5703201,1,9.7668085,1,9.0760088,1,9.6295767,1,9.8313465,1,.44,1,.56,1,1.46,1,2.3299999,1,1.61,1,1.45,1,.93000001,1,.89999998,1,.13,1,.079999998,1,.38999999,1,.31999999,1,.5,1,.41999999,1,.38,1,.34,1,1.5700001,1,1.28,1,.36000001,1,.25,1,.64999998,1,.60000002,1,1.75,1,1.35,1,3.24,1,3.73,1,.87,1,.72000003,1,.69,1,.73000002,1,1.16,1,1.54,1
 Alabama,Coosa County,1,1037,4.9558272,1.7917595,1,2.1972246,1,2.1972246,1,4.7791233,1,2.1972246,1,0,0,1.9459101,1,2.0794415,1,3.6888795,1,0,0,0,0,2.3978953,1,0,0,0,0,4.3820267,1,3.6635616,1,7.6838641,3.4339871,1,3.6375861,1,5.9814143,1,7.4436636,1,4.3307333,1,0,0,4.2766662,1,2.8332133,1,7.2108183,1,0,0,0,0,7.130899,1,0,0,0,0,5.872118,1,5.0238805,1,9.6833391,9.9942875,1,10.17892,1,9.5358963,1,9.6943703,1,8.9896936,1,0,0,9.243001,1,9.6107264,1,9.7552776,1,0,0,0,0,9.759964,1,0,0,0,0,9.4210873,1,9.5566921,1,.47999999,1,.50999999,1,.47999999,1,.69999999,1,1.87,1,1.62,1,.94,1,.95999998,1,.36000001,1,.16,1,0,0,0,0,.34,1,.23,1,.13,1,.1,1,2.74,1,2.54,1,0,0,0,0,0,0,0,0,3.51,1,3.1900001,1,0,0,0,0,0,0,0,0,.27000001,1,.22,1,.34,1,.33000001,1
 Alabama,Covington County,1,1039,6.7202201,2.1972246,1,2.7080503,1,3.1780539,1,6.6605749,1,4.1588831,1,4.5217886,1,3.9702919,1,4.0604429,1,5.1704841,1,2.7080503,1,3.8286414,1,3.871201,1,3.583519,1,4.3944492,1,6.4068799,1,5.6629605,1,9.5045757,5.0369525,1,5.7203116,1,7.2682228,1,9.3526211,1,6.3818159,1,6.3750248,1,6.7262335,1,6.0867748,1,8.6121397,1,5.3278761,1,6.2265368,1,8.4514809,1,5.433722,1,5.5412636,1,8.704834,1,8.0709057,1,9.6438742,10.032496,1,10.148001,1,9.7055855,1,9.6117973,1,9.4696226,1,9.7058287,1,9.7453117,1,9.921917,1,9.5943775,1,9.7966814,1,8.8346281,1,9.5783806,1,9.6177368,1,9.2270994,1,9.6273384,1,9.6743259,1,.38999999,1,.44,1,.62,1,.93000001,1,1.1,1,1.17,1,1.03,1,1.01,1,.46000001,1,.33000001,1,.92000002,1,.87,1,.63,1,.73000002,1,.51999998,1,.56999999,1,1.8,1,1.48,1,.60000002,1,.51999998,1,.43000001,1,.44999999,1,2.1300001,1,1.6799999,1,1.0599999,1,1.0700001,1,.60000002,1,.58999997,1,.74000001,1,.79000002,1,1.15,1,1.3200001,1
 Alabama,Crenshaw County,1,1041,5.6276212,1.9459101,1,2.3025851,1,2.9444389,1,5.4889379,1,2.5649493,1,2.8903718,1,2.4849067,1,2.7725887,1,4.356709,1,0,0,2.4849067,1,2.9444389,1,3.7376697,1,3.1780539,1,5.09375,1,4.4308167,1,8.2187872,4.0430512,1,3.9889841,1,6.4846354,1,7.9875245,1,3.0910425,1,4.5432949,1,5.2257466,1,4.4659081,1,7.3944931,1,0,0,4.9558272,1,7.167809,1,5.4595857,1,3.8918202,1,7.1831117,1,6.7165947,1,9.5298843,9.8783236,1,10.151284,1,9.6298399,1,9.4814358,1,9.6349545,1,9.480444,1,9.3676863,1,9.7984047,1,9.4023647,1,0,0,8.5648403,1,9.3514929,1,9.6184025,1,9.1084185,1,9.5711565,1,9.7018604,1,.51999998,1,.56999999,1,.40000001,1,.68000001,1,1.8200001,1,2,1,.94999999,1,.92000002,1,.059999999,1,.059999999,1,.52999997,1,.44999999,1,.50999999,1,.44999999,1,.38,1,.41,1,1.9299999,1,1.47,1,0,0,0,0,.44,1,.38999999,1,2.1300001,1,1.5,1,3.95,1,4.46,1,.41,1,.41,1,.57999998,1,.66000003,1,1.08,1,1.42,1
 Alabama,Cullman County,1,1043,7.1793079,2.4849067,1,2.8332133,1,3.0910425,1,7.1396604,1,4.6913481,1,5.1119876,1,4.4543471,1,4.4998097,1,5.7807436,1,2.6390574,1,4.2626801,1,4.7957907,1,3.6109178,1,4.6443911,1,6.8426833,1,6.1398845,1,9.9244661,5.220356,1,6.2186003,1,7.8192344,1,9.7555676,1,6.5806394,1,6.8648477,1,7.1553965,1,6.5117455,1,8.940629,1,5.3033047,1,7.284821,1,8.6970119,1,6.5410299,1,5.7899604,1,9.1710796,1,8.5079508,1,9.7454882,10.172445,1,9.9610958,1,9.7416153,1,9.7332926,1,9.5340891,1,9.6858292,1,9.6878157,1,9.7006979,1,9.8390026,1,9.868844,1,9.0176048,1,9.8324213,1,10.064671,1,9.4511671,1,9.640563,1,9.763938,1,.31,1,.36000001,1,.67000002,1,.75999999,1,1.25,1,1.25,1,1.01,1,1.01,1,.37,1,.25999999,1,.98000002,1,.82999998,1,.63999999,1,.63,1,.52999997,1,.41999999,1,1.64,1,1.5599999,1,.38999999,1,.31999999,1,.81999999,1,.92000002,1,1.79,1,1.64,1,2.1199999,1,3.01,1,.5,1,.56,1,.76999998,1,.75999999,1,1.17,1,1.33,1
 Alabama,Dale County,1,1045,6.6267176,2.8903718,1,2.7080503,1,3.1780539,1,6.5482192,1,4.2195077,1,4.356709,1,4.0604429,1,4.1743875,1,4.919981,1,2.5649493,1,4.0604429,1,3.8286414,1,2.6390574,1,4.4308167,1,6.329721,1,5.3706379,1,9.8110981,8.3387842,1,6.590301,1,7.4922032,1,9.3527079,1,6.1862087,1,6.1003189,1,7.0967212,1,6.2728772,1,8.5945244,1,4.9836068,1,6.9265771,1,8.4896164,1,4.5217886,1,5.8888779,1,8.720624,1,7.7740149,1,9.9302759,10.056166,1,9.9940596,1,9.6583538,1,9.9143782,1,9.8741617,1,9.6317444,1,10.12811,1,9.628458,1,10.148236,1,9.7231045,1,8.8664408,1,10.192231,1,9.5906248,1,9.6850824,1,9.6501427,1,9.5050974,1,7.75,1,6.8400002,1,1.09,1,1.0599999,1,1.01,1,.76999998,1,.75999999,1,.75,1,.28,1,.23,1,.50999999,1,.34,1,.67000002,1,.85000002,1,.47,1,.28999999,1,1.3,1,1.4,1,.31,1,.19,1,.63999999,1,.51999998,1,1.63,1,1.78,1,.31,1,.23,1,.62,1,.73000002,1,.55000001,1,.44999999,1,.63,1,.46000001,1
 Alabama,Dallas County,1,1047,6.9874902,2.5649493,1,2.8332133,1,2.1972246,1,6.9517722,1,4.4659081,1,4.4067192,1,4.4659081,1,4.5217886,1,5.2933049,1,2.5649493,1,4.0943446,1,4.1896548,1,3.9512436,1,5.3082676,1,6.7393365,1,5.7235851,1,9.7328176,4.9904327,1,6.4441314,1,7.6801758,1,9.5411539,1,6.0088134,1,6.4785094,1,7.5202346,1,6.4052286,1,8.7343988,1,5.3981628,1,6.6656837,1,8.5332632,1,6.1758671,1,6.555357,1,8.9500141,1,8.0526152,1,9.6938152,10.173514,1,10.047154,1,9.6374369,1,9.6765242,1,9.6605234,1,9.7881889,1,9.7903748,1,9.8551369,1,9.762557,1,9.9553204,1,8.8708038,1,9.75249,1,9.8308096,1,9.1089716,1,9.6013012,1,9.6023149,1,.28999999,1,.37,1,1.02,1,1.3200001,1,1.3200001,1,1.25,1,.99000001,1,.98000002,1,.25,1,.20999999,1,.81,1,.80000001,1,1.11,1,1.27,1,.56999999,1,.56,1,1.62,1,1.5,1,.50999999,1,.49000001,1,.54000002,1,.55000001,1,1.84,1,1.64,1,1.78,1,2.1099999,1,1.3099999,1,1.09,1,.75,1,.74000001,1,.89999998,1,.91000003,1
 Alabama,DeKalb County,1,1049,6.9363427,2.3025851,1,2.5649493,1,3.4657359,1,6.8814111,1,4.1896548,1,4.4773369,1,4.2195077,1,4.2904596,1,5.7620516,1,2.9444389,1,4.1743875,1,5.3278761,1,3.1780539,1,4.3040652,1,6.4861608,1,5.6733232,1,9.8414526,5.0562458,1,5.3423343,1,7.5579948,1,9.7120247,1,5.6276212,1,6.0958247,1,6.9837899,1,6.2422233,1,9.2857265,1,5.4380794,1,6.9363427,1,9.2193003,1,5.5134287,1,5.3936276,1,8.65382,1,7.7756958,1,9.6646595,10.005818,1,9.9349861,1,9.6703568,1,9.6561794,1,10.015566,1,9.7746878,1,9.6877537,1,9.8471813,1,9.6873817,1,9.9716129,1,9.0099363,1,9.683589,1,9.6775904,1,9.3810949,1,9.594718,1,9.5922642,1,.28,1,.31,1,.30000001,1,.36000001,1,1.05,1,1.05,1,1.05,1,1.0599999,1,.15000001,1,.19,1,.5,1,.5,1,.57999998,1,.62,1,.44,1,.44,1,2.52,1,2.23,1,.47999999,1,.47999999,1,.63,1,.75999999,1,3.28,1,2.8099999,1,.81999999,1,.86000001,1,.37,1,.41,1,.5,1,.50999999,1,.61000001,1,.63,1
 Alabama,Elmore County,1,1051,6.5778613,2.1972246,1,2.7725887,1,2.7725887,1,6.5206213,1,3.9889841,1,4.59512,1,4.0604429,1,3.7612002,1,5.1590552,1,2.3025851,1,3.4965076,1,3.9318256,1,3.1780539,1,4.3174882,1,6.2245584,1,5.4510384,1,9.180706,4.6347289,1,7.1647205,1,7.3304052,1,8.8224697,1,5.4971681,1,6.1268692,1,6.7262335,1,5.749393,1,7.8747392,1,4.4188404,1,6.2633982,1,7.6197243,1,4.89784,1,5.46806,1,8.3320675,1,7.5590382,1,9.758173,10.089967,1,10.068027,1,9.6843357,1,9.6972008,1,9.7086887,1,9.6935072,1,9.6390657,1,9.7530718,1,9.8510361,1,10.179527,1,9.0934696,1,9.8920221,1,9.7028999,1,9.1318378,1,9.5858955,1,9.6312847,1,.36000001,1,.38999999,1,3.6400001,1,4.5100002,1,1.62,1,1.5,1,.83999997,1,.80000001,1,.25999999,1,.22,1,.99000001,1,.82999998,1,.87,1,.81,1,.51999998,1,.43000001,1,1.1900001,1,1.13,1,.33000001,1,.38,1,.62,1,.74000001,1,1.28,1,1.23,1,.86000001,1,.83999997,1,.76999998,1,.61000001,1,.69999999,1,.63999999,1,.94999999,1,.93000001,1
 Alabama,Escambia County,1,1053,6.7141705,2.3978953,1,2.6390574,1,3.0445225,1,6.6567264,1,4.1431346,1,4.2626801,1,3.8918202,1,4.0943446,1,5.1059456,1,2.4849067,1,3.8501475,1,3.8286414,1,3.8918202,1,4.6913481,1,6.418365,1,5.6094718,1,9.4131184,4.4067192,1,6.5596151,1,7.4983158,1,9.1753349,1,5.5373344,1,6.2225761,1,6.4264884,1,6.2480431,1,8.4629478,1,5.4026775,1,6.7080841,1,8.2144651,1,6.2878585,1,5.5947113,1,8.5010633,1,7.7057128,1,9.765317,10.158905,1,10.101396,1,9.6410837,1,9.7538271,1,9.5170155,1,9.8483973,1,9.623311,1,9.8353691,1,9.9432373,1,10.006315,1,8.7635841,1,9.9228487,1,10.144746,1,9.2785597,1,9.5296669,1,9.5820417,1,.23,1,.25999999,1,1.58,1,2,1,1.52,1,1.34,1,.94,1,.94999999,1,.22,1,.15000001,1,.86000001,1,.83999997,1,.50999999,1,.46000001,1,.68000001,1,.60000002,1,1.7,1,1.75,1,.70999998,1,.67000002,1,.76999998,1,.66000003,1,1.84,1,1.8099999,1,2.74,1,4.1399999,1,.69,1,.63,1,.66000003,1,.56999999,1,.88,1,.81,1
 Alabama,Etowah County,1,1055,7.5153446,2.7725887,1,2.9957323,1,3.4657359,1,7.4781699,1,5.1416636,1,5.1119876,1,5.2574954,1,5.0106354,1,5.7868972,1,2.9444389,1,4.8362818,1,5.0039463,1,2.4849067,1,5.2040067,1,7.2744794,1,6.401917,1,10.425135,5.9889612,1,6.7765069,1,8.1599464,1,10.272427,1,7.0246491,1,7.2427979,1,8.3010254,1,7.1553965,1,9.3779716,1,6.2633982,1,7.8724551,1,9.2418394,1,4.6728287,1,6.8297939,1,9.7467756,1,8.7936125,1,9.9013348,10.203815,1,10.084808,1,9.7903185,1,9.9030876,1,9.8977213,1,9.8416653,1,9.9934196,1,9.9757156,1,10.116823,1,10.074579,1,8.8751469,1,10.148001,1,10.201219,1,9.3601389,1,9.7229843,1,9.6806564,1,.40000001,1,.41999999,1,.70999998,1,.77999997,1,1.0700001,1,.94999999,1,1.03,1,1.04,1,.34999999,1,.30000001,1,.87,1,.73000002,1,1.22,1,1.38,1,.61000001,1,.54000002,1,1.54,1,1.65,1,.61000001,1,.54000002,1,.89999998,1,.75,1,1.87,1,2.01,1,.2,1,.28,1,.86000001,1,.75,1,.82999998,1,.75999999,1,.94999999,1,.83999997,1
 Alabama,Fayette County,1,1057,5.8833222,1.7917595,1,2.4849067,1,2.5649493,1,5.7930136,1,3.2188759,1,3.3322046,1,2.9444389,1,3.0445225,1,4.5538769,1,2.1972246,1,2.8332133,1,3.4965076,1,3.5263605,1,3.4011974,1,5.4510384,1,4.7273879,1,8.6724863,3.871201,1,5.1761498,1,6.6995006,1,8.4772043,1,4.4773369,1,4.8751974,1,4.7957907,1,4.8283138,1,8.0808563,1,4.5747108,1,5.3132062,1,7.8248458,1,6.3952618,1,4.3438053,1,7.3601041,1,6.7580943,1,9.8401747,10.020471,1,10.060192,1,9.683526,1,9.8535614,1,9.6785927,1,9.9024372,1,9.7122669,1,9.7926121,1,9.980587,1,10.165545,1,8.829812,1,9.8011227,1,10.512981,1,9.0285788,1,9.5271196,1,9.4897127,1,.28,1,.25999999,1,.82999998,1,.94,1,1.4299999,1,1.22,1,.98000002,1,1.01,1,.16,1,.12,1,.47,1,.44999999,1,.20999999,1,.19,1,.34,1,.27000001,1,2.4300001,1,2.4200001,1,.64999998,1,.67000002,1,.40000001,1,.34,1,2.6099999,1,2.1199999,1,6.4000001,1,12.96,1,.41,1,.28,1,.44,1,.34999999,1,.70999998,1,.56,1
